Archivo_Datos,Archivo_Consulta,Consulta,Algoritmo,Tiempo_s,Comparaciones,Encontrado
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,554.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,682.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,682.0,Secuencial B0,6.9141387939453125e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,682.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,682.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,682.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3275.0,Binaria Acotada,9.5367431640625e-7,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3275.0,Secuencial B0,6.198883056640625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3275.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3275.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3275.0,SkipList,9.5367431640625e-7,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2635.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2635.0,Secuencial B0,6.9141387939453125e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2635.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2635.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2635.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,544.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,544.0,Secuencial B0,5.9604644775390625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,544.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,544.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,544.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,850.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,850.0,Secuencial B0,5.9604644775390625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,850.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,850.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,850.0,SkipList,9.5367431640625e-7,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2373.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2373.0,Secuencial B0,6.9141387939453125e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2373.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2373.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2373.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,234.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,234.0,Secuencial B0,7.152557373046875e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,234.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,234.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,234.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,535.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,535.0,Secuencial B0,5.9604644775390625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,535.0,No Acotada B1,9.5367431640625e-7,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,535.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,535.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3734.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3734.0,Secuencial B0,5.9604644775390625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3734.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3734.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3734.0,SkipList,9.5367431640625e-7,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2539.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2539.0,Secuencial B0,7.152557373046875e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2539.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2539.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2539.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2711.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2711.0,Secuencial B0,5.9604644775390625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2711.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2711.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2711.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1513.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1513.0,Secuencial B0,5.9604644775390625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1513.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1513.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1513.0,SkipList,9.5367431640625e-7,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,919.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,919.0,Secuencial B0,6.9141387939453125e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,919.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,919.0,No Acotada B2,1.1920928955078125e-6,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,919.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,339.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,339.0,Secuencial B0,5.9604644775390625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,339.0,No Acotada B1,9.5367431640625e-7,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,339.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,339.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2975.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2975.0,Secuencial B0,6.198883056640625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2975.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2975.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2975.0,SkipList,9.5367431640625e-7,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1093.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1093.0,Secuencial B0,6.9141387939453125e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1093.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1093.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1093.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3386.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3386.0,Secuencial B0,5.9604644775390625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3386.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3386.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3386.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1450.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1450.0,Secuencial B0,5.9604644775390625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1450.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1450.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1450.0,SkipList,9.5367431640625e-7,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1824.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1824.0,Secuencial B0,6.9141387939453125e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1824.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1824.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1824.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,274.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,274.0,Secuencial B0,5.9604644775390625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,274.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,274.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,274.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1161.0,Binaria Acotada,9.5367431640625e-7,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1161.0,Secuencial B0,5.9604644775390625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1161.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1161.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1161.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3529.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3529.0,Secuencial B0,6.9141387939453125e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3529.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3529.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3529.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,367.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,367.0,Secuencial B0,7.152557373046875e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,367.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,367.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,367.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2507.0,Binaria Acotada,9.5367431640625e-7,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2507.0,Secuencial B0,5.9604644775390625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2507.0,No Acotada B1,9.5367431640625e-7,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2507.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2507.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2821.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2821.0,Secuencial B0,5.9604644775390625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2821.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2821.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2821.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,238.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,238.0,Secuencial B0,6.9141387939453125e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,238.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,238.0,No Acotada B2,1.1920928955078125e-6,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,238.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2039.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2039.0,Secuencial B0,5.9604644775390625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2039.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2039.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2039.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1276.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1276.0,Secuencial B0,6.198883056640625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1276.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1276.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1276.0,SkipList,9.5367431640625e-7,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3482.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3482.0,Secuencial B0,6.9141387939453125e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3482.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3482.0,No Acotada B2,9.5367431640625e-7,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3482.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2512.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2512.0,Secuencial B0,5.9604644775390625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2512.0,No Acotada B1,9.5367431640625e-7,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2512.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2512.0,SkipList,9.5367431640625e-7,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,267.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,267.0,Secuencial B0,7.152557373046875e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,267.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,267.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,267.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3160.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3160.0,Secuencial B0,6.9141387939453125e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3160.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3160.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3160.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1445.0,Binaria Acotada,1.1920928955078125e-6,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1445.0,Secuencial B0,5.9604644775390625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1445.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1445.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1445.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1829.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1829.0,Secuencial B0,6.9141387939453125e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1829.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1829.0,No Acotada B2,1.1920928955078125e-6,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1829.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,60.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,60.0,Secuencial B0,5.9604644775390625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,60.0,No Acotada B1,9.5367431640625e-7,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,60.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,60.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3520.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3520.0,Secuencial B0,6.198883056640625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3520.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3520.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,3520.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2842.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2842.0,Secuencial B0,5.9604644775390625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2842.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2842.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2842.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,83.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,83.0,Secuencial B0,5.9604644775390625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,83.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,83.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,83.0,SkipList,1.1920928955078125e-6,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2907.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2907.0,Secuencial B0,6.9141387939453125e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2907.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2907.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2907.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,279.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,279.0,Secuencial B0,6.198883056640625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,279.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,279.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,279.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,270.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,270.0,Secuencial B0,5.9604644775390625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,270.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,270.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,270.0,SkipList,9.5367431640625e-7,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,691.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,691.0,Secuencial B0,7.152557373046875e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,691.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,691.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,691.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,197.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,197.0,Secuencial B0,5.9604644775390625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,197.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,197.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,197.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1271.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1271.0,Secuencial B0,5.9604644775390625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1271.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1271.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1271.0,SkipList,9.5367431640625e-7,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1783.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1783.0,Secuencial B0,7.152557373046875e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1783.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1783.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1783.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2152.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2152.0,Secuencial B0,5.9604644775390625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2152.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2152.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2152.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2714.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2714.0,Secuencial B0,5.9604644775390625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2714.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2714.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2714.0,SkipList,9.5367431640625e-7,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,414.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,414.0,Secuencial B0,7.152557373046875e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,414.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,414.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,414.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,313.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,313.0,Secuencial B0,5.9604644775390625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,313.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,313.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,313.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,175.0,Binaria Acotada,1.1920928955078125e-6,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,175.0,Secuencial B0,5.9604644775390625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,175.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,175.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,175.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1826.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1826.0,Secuencial B0,6.9141387939453125e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1826.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1826.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,1826.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,415.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,415.0,Secuencial B0,6.9141387939453125e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,415.0,No Acotada B1,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,415.0,No Acotada B2,0.0,25,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,415.0,SkipList,0.0,7,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2957.0,Binaria Acotada,0.0,14,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2957.0,Secuencial B0,6.198883056640625e-6,10000,false
consultas-1-listas-posteo.json,consultas-3-listas-posteo.json,2957.0,No Acotada B1,9.5367431640625e-7,25,false
